Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Physical exercise,Calories
27.19,Female,63.21,1.53,194.91,119.81,60.08,1.18,1557.6,HIIT,26.604790763134993,2.08,4.02,2.0,27.0,0.02,1881.0
44.69,Female,47.77,1.64,168.0,158.96,67.07,1.24,893.54,Yoga,19.768386678582512,2.49,3.99,2.01,17.76,0.01,1344.0
54.86,Female,128.5,1.67,178.01,164.52,52.09,1.14,1094.4,Cardio,35.0,2.59,4.0,2.0,46.08,0.01,3313.0
28.13,Male,57.68,2.0,197.77,135.22,64.97,1.32,1268.26,Cardio,20.672316731451446,2.98,3.97,2.01,14.42,-0.02,1595.0
36.19,Female,83.3,1.94,167.57,122.87,49.8,1.8,1404.0,Yoga,23.529081887349754,3.49,4.99,3.0,22.13,0.02,2423.0
47.28,Male,66.5,1.75,198.84,145.87,56.09,1.14,1228.12,Strength,23.534264052224668,2.52,3.01,1.97,21.71,0.0,1862.0
49.24,Male,48.97,1.54,179.49,152.67,63.07,1.28,1382.4,Strength,24.402438986457494,2.1,3.02,2.0,20.65,0.02,1244.0
53.85,Female,48.09,1.61,171.04,155.09,54.99,1.18,1273.34,Strength,19.8882116168916,2.3,3.99,1.99,18.55,0.01,1348.0
46.24,Male,54.67,1.72,193.73,161.3,72.93,0.91,899.26,Strength,25.973685112350715,2.91,2.01,1.0,18.48,0.04,1418.0
49.38,Female,51.29,1.71,199.0,154.94,64.07,1.48,1792.43,HIIT,21.140745320715578,2.9,2.0,1.01,17.54,0.01,1398.0
48.9,Female,42.0,1.52,170.76,130.03,70.02,1.11,1344.32,HIIT,23.835679143106862,2.2,3.01,1.01,18.18,1.0,1108.0
34.41,Male,101.91,1.71,185.07,135.3,71.96,0.96,1162.66,HIIT,33.616264077505065,3.21,2.01,1.01,34.85,-0.01,2865.0
18.78,Female,59.01,1.57,184.38,161.61,49.9,1.64,1280.18,Yoga,23.32472846677025,2.71,4.98,3.01,23.94,0.01,1649.0
45.6,Male,95.5,1.82,163.85,120.17,69.2,1.47,1588.92,Strength,32.16794787867915,3.19,3.01,2.01,28.83,-0.02,2647.0
58.19,Female,75.07,1.75,193.09,137.17,57.96,1.09,720.05,Yoga,22.484278614496816,2.91,2.0,1.01,24.51,0.03,1849.0
46.9,Female,88.05,1.6,185.97,126.53,59.97,1.86,2176.2,Strength,34.051313108284205,3.49,5.01,3.0,34.39,0.98,2525.0
25.85,Male,51.13,2.0,172.98,132.98,54.09,0.75,494.1,Yoga,16.76520093706387,2.3,1.97,1.0,12.78,0.01,1500.0
27.76,Male,55.27,1.79,191.92,158.74,66.84,1.99,2330.09,Strength,24.774391814649796,2.71,4.97,3.01,17.25,4.01,1713.0
57.92,Male,56.69,1.7,169.95,121.68,57.04,0.75,905.85,HIIT,20.156805402926594,2.66,2.01,1.0,19.62,-0.01,1376.0
37.03,Female,52.96,1.71,184.12,155.92,49.81,1.12,807.07,Yoga,21.35918827190687,1.7,4.0,2.01,18.11,-0.0,1726.0
58.71,Female,122.85,1.88,177.05,160.56,66.98,1.31,1729.2,HIIT,32.61654182808572,2.61,4.01,2.0,34.76,0.02,3320.0
43.18,Male,45.94,1.63,175.75,139.32,65.11,1.18,1168.2,Strength,17.611752132663238,2.11,2.0,1.0,17.29,0.01,1300.0
33.95,Female,66.48,1.62,199.78,164.58,56.25,0.8,703.36,Cardio,27.156809007150894,2.19,2.0,1.0,25.33,-0.01,1741.0
19.02,Male,63.78,1.53,166.3,167.27,58.02,1.33,1436.4,Strength,27.672246052462334,2.3,3.0,2.0,27.25,-0.01,1690.0
42.67,Female,82.85,1.85,186.81,141.79,50.03,1.21,871.93,Yoga,25.404525844596222,3.1,4.01,2.01,24.21,0.01,2298.0
34.19,Female,52.44,1.78,171.33,129.61,52.96,1.39,1833.27,HIIT,22.302675587717136,2.73,3.97,1.99,16.55,-0.01,1449.0
28.09,Female,114.88,1.87,183.82,165.85,55.05,1.05,755.37,Yoga,34.864624382569936,3.2,3.01,1.99,32.85,-0.01,2909.0
46.06,Female,58.52,1.68,165.07,147.25,61.98,1.16,1110.82,Cardio,21.543584341557583,2.53,3.99,1.97,20.73,0.0,1680.0
29.68,Male,107.28,1.66,193.76,140.38,63.83,1.08,1426.79,HIIT,35.0,2.78,3.03,2.01,38.93,1.99,2912.0
43.49,Male,94.08,1.84,169.67,119.83,67.19,1.27,914.4,Yoga,29.728731107091242,3.09,4.0,2.0,27.79,1.98,2639.0
18.79,Male,59.05,1.77,180.87,135.93,52.73,1.4,1692.46,HIIT,23.968995085404977,2.69,2.0,1.0,18.85,0.99,1696.0
24.13,Male,68.29,1.56,176.95,138.27,66.04,1.43,1890.75,HIIT,28.33582596127331,2.11,3.0,2.02,28.06,2.01,1951.0
29.72,Female,91.05,1.99,171.23,151.58,59.76,1.36,977.57,Yoga,25.375606382844133,3.69,2.99,1.98,22.99,0.04,2470.0
47.34,Male,56.2,1.77,198.04,137.42,67.89,1.21,1597.2,HIIT,21.749583531476446,2.9,3.97,2.0,17.94,0.02,1600.0
42.99,Female,72.34,1.59,190.92,158.05,66.93,1.31,1298.08,Strength,32.33891532825923,2.19,2.96,1.01,28.61,1.02,1907.0
33.9,Female,50.52,1.62,161.99,158.06,52.93,1.41,1862.75,HIIT,23.29695923546446,2.39,3.02,2.01,19.25,0.02,1471.0
43.07,Female,66.82,1.83,178.07,135.99,58.97,1.12,806.4,Yoga,24.510109877589226,2.4,2.98,2.0,19.95,0.01,1747.0
18.45,Male,114.92,1.97,192.2,127.39,59.91,1.03,680.42,Yoga,31.704717400233175,2.59,3.0,1.01,29.61,-0.01,3006.0
40.17,Female,81.69,1.74,166.1,132.66,58.02,0.91,1101.1,HIIT,30.330327084238647,2.69,2.01,1.0,26.98,-0.0,2214.0
55.91,Male,90.7,1.61,162.82,168.01,51.06,1.39,1337.74,Cardio,34.02074673008238,2.3,3.0,2.03,34.99,1.01,2422.0
41.82,Female,65.07,1.65,160.96,166.11,67.31,1.09,784.15,Yoga,24.369472557804865,2.79,2.99,1.99,23.9,0.03,1804.0
32.13,Female,63.14,1.63,190.17,160.85,58.03,1.66,1939.21,Strength,23.622196524269754,2.7,4.99,2.98,23.76,0.01,1867.0
24.05,Female,87.98,1.79,176.54,154.11,65.04,1.76,1372.8,Yoga,27.424912803936106,3.5,4.01,3.0,27.46,-0.01,2346.0
46.38,Female,94.78,1.82,164.06,119.99,68.97,1.47,1056.64,Yoga,27.948326255905087,3.21,3.02,1.98,28.61,-0.01,2482.0
36.14,Female,68.89,1.65,165.25,125.99,65.08,1.23,809.59,Yoga,27.735328193494844,2.7,3.02,1.0,25.3,-0.01,1871.0
24.62,Female,59.84,1.51,184.46,161.08,54.33,1.61,1254.83,Yoga,28.707587242839406,2.69,5.02,2.99,26.24,-0.0,1731.0
31.52,Male,62.61,1.62,167.99,169.27,74.18,1.56,1214.93,Yoga,23.716230724418956,2.71,4.03,2.98,23.86,4.01,1946.0
36.98,Female,55.93,1.57,181.97,123.48,52.86,0.97,1175.83,HIIT,26.264044650092284,2.38,1.98,1.02,22.69,0.99,1424.0
47.07,Male,127.33,1.76,199.22,156.68,72.97,0.71,468.6,Yoga,35.0,3.0,1.99,1.0,41.11,0.02,3261.0
46.11,Female,108.38,1.64,185.09,168.93,63.17,1.4,1230.88,Cardio,35.0,3.39,3.01,1.0,40.3,0.03,2805.0
50.07,Male,56.25,1.6,195.98,140.09,60.99,1.88,1465.27,Yoga,22.829068152155926,2.69,5.01,2.99,21.97,-0.01,1751.0
28.12,Male,69.92,1.58,182.01,134.81,49.78,1.49,1071.91,Yoga,28.28246517241272,2.0,2.99,1.99,28.01,1.02,1866.0
47.86,Male,128.97,1.61,193.12,165.98,62.07,1.07,1412.4,HIIT,35.0,2.91,4.01,2.0,49.76,0.97,3386.0
49.21,Female,78.78,1.73,182.4,150.9,63.8,1.39,1225.42,Cardio,29.08000925230501,2.31,1.99,1.02,26.32,-0.03,2243.0
26.0,Female,64.59,1.5,194.28,134.02,59.95,1.93,1506.56,Yoga,28.44016840369614,2.67,4.96,3.01,28.71,-0.0,1876.0
19.45,Male,76.51,1.62,168.16,132.17,50.75,1.35,972.81,Yoga,29.253895633663436,2.6,3.98,2.01,29.15,1.0,2066.0
56.44,Female,97.22,1.86,167.93,146.31,73.91,1.1,1188.99,Strength,26.02124466931634,2.2,3.01,2.01,28.1,3.96,2705.0
37.15,Female,123.96,1.76,167.88,157.74,50.25,1.5,990.0,Yoga,35.0,2.81,1.97,1.0,40.02,0.02,3032.0
38.88,Female,106.96,1.87,162.09,160.32,59.12,0.72,632.45,Cardio,31.947225139465697,3.63,1.96,1.0,30.59,-0.02,2780.0
35.75,Female,59.21,1.75,178.25,127.66,57.99,1.0,880.0,Cardio,27.065489116511067,2.29,3.0,1.0,19.33,0.04,1515.0
56.93,Male,51.68,1.57,168.66,150.71,67.24,1.05,1387.16,HIIT,25.931695617711718,2.6,2.98,2.01,20.97,-0.0,1524.0
51.8,Male,44.87,1.72,195.99,129.14,70.02,0.93,1124.28,HIIT,17.425174108751257,3.3,2.01,1.0,15.17,2.0,1392.0
53.17,Female,44.95,1.79,164.03,160.2,72.2,1.34,1287.47,Cardio,16.61715355081509,2.1,2.98,2.01,14.03,-0.06,1323.0
21.1,Female,62.85,1.82,163.71,150.39,61.99,1.3,1245.92,Cardio,21.522093906386974,3.48,3.99,1.98,18.97,0.03,1807.0
55.92,Male,89.66,1.68,175.9,152.65,64.97,1.76,2516.8,HIIT,30.464380787270223,3.5,5.0,3.0,31.77,-0.05,2739.0
19.94,Female,74.84,1.75,184.03,121.4,72.98,1.33,1277.86,Cardio,24.15078495135743,3.29,3.0,2.01,24.44,0.01,2072.0
37.9,Male,41.33,1.8,194.97,160.94,54.69,0.62,613.8,Strength,19.729227538743945,2.71,2.02,1.0,12.76,1.03,1183.0
43.77,Female,83.03,1.79,166.72,154.63,70.13,1.51,1176.89,Yoga,25.808585479671986,3.5,5.02,2.99,25.91,3.0,2257.0
58.12,Male,65.85,1.75,169.01,127.81,57.1,0.62,613.24,Strength,26.110974581698958,1.8,2.0,1.0,21.5,-0.0,1825.0
23.09,Female,109.11,1.92,197.3,133.78,50.16,0.89,1077.88,HIIT,34.452658282012074,3.52,2.02,1.01,29.6,0.01,2824.0
37.95,Female,50.18,1.51,178.86,145.1,64.85,1.26,1524.6,HIIT,29.865054522597333,2.5,2.98,1.0,22.01,-0.02,1543.0
30.3,Male,120.71,1.96,171.26,135.92,65.1,0.65,642.33,Strength,31.004810129060143,2.6,1.97,1.0,31.42,0.01,3070.0
56.22,Male,44.69,1.73,164.79,129.21,73.14,0.83,729.74,Cardio,19.28879696884301,2.6,3.0,1.0,14.93,2.02,1474.0
49.03,Male,40.25,1.65,188.3,148.0,73.82,1.02,981.65,Cardio,16.88051843453066,2.5,3.0,2.03,14.78,-0.01,1182.0
20.92,Male,94.32,1.73,186.03,145.98,71.98,0.99,980.99,Strength,32.062146021109264,3.6,1.99,1.01,31.51,0.01,2476.0
22.06,Male,95.92,1.63,179.65,161.8,62.14,1.35,1780.52,HIIT,35.0,2.39,3.94,1.99,36.1,0.02,2407.0
31.32,Male,59.23,1.56,161.26,124.11,49.84,1.8,2568.06,HIIT,25.218635578095544,2.69,5.0,2.97,24.34,-0.01,1771.0
23.02,Male,58.19,1.71,179.21,148.83,57.92,1.16,1114.53,Cardio,23.248246848262895,3.43,2.98,2.01,19.9,-0.01,1675.0
25.06,Male,95.39,1.9,190.1,160.11,72.1,1.48,1951.97,HIIT,23.940023394491558,2.4,4.01,1.99,26.42,0.0,2634.0
43.11,Male,40.85,1.74,187.13,142.77,50.96,1.5,1978.35,HIIT,15.010202805874833,2.19,2.99,1.99,13.49,-0.02,1122.0
39.64,Male,58.85,1.93,164.88,136.28,58.03,1.36,1308.86,Cardio,18.129564522856903,3.68,4.0,2.03,15.8,-0.0,1833.0
51.0,Female,77.71,1.51,192.71,133.65,74.18,0.92,808.86,Cardio,35.0,2.63,2.99,1.0,34.08,2.01,2175.0
39.13,Male,55.29,1.6,192.01,136.08,72.06,1.44,1557.79,Strength,24.82166035647234,1.59,2.99,2.02,21.6,-0.0,1528.0
37.23,Female,52.85,1.71,184.04,156.32,50.14,1.14,1503.55,HIIT,19.676006757648107,1.72,4.02,1.99,18.07,-0.0,1403.0
59.35,Female,97.32,1.71,183.22,150.28,61.93,0.57,564.3,Strength,35.0,2.91,2.97,1.0,33.28,1.0,2758.0
42.79,Female,46.79,1.63,176.48,139.29,65.03,1.18,1426.5,HIIT,22.198621331516755,2.1,1.97,1.0,17.61,0.01,1177.0
49.21,Male,67.86,1.52,176.53,149.49,60.19,1.45,1563.39,Strength,27.78585116226599,1.79,3.99,1.98,29.37,-0.0,1934.0
42.38,Male,80.6,1.78,188.07,151.91,65.1,1.58,1232.4,Yoga,24.972299376645736,3.49,5.0,3.0,25.44,0.99,2426.0
59.13,Female,65.73,1.52,161.03,161.88,61.16,1.4,1848.0,HIIT,29.658727726799057,2.1,3.01,2.0,28.45,0.0,1696.0
22.06,Female,62.54,1.54,190.8,154.7,53.01,1.02,1346.4,HIIT,28.48743100070418,2.4,4.01,2.0,26.37,0.03,1745.0
37.92,Female,57.44,1.56,185.09,131.73,54.03,1.64,1706.91,Cardio,22.44710929934059,2.68,4.99,3.01,23.6,2.98,1663.0
45.54,Male,80.42,1.76,183.0,131.25,53.96,1.71,1999.16,Strength,27.251848409983616,3.52,4.03,2.99,25.96,1.02,2116.0
55.78,Female,93.85,1.66,177.05,150.53,51.67,1.36,1197.89,Cardio,35.0,2.22,2.0,1.01,34.06,0.0,2439.0
29.48,Male,51.78,1.74,173.81,150.36,64.06,1.07,1153.67,Strength,21.497350871949017,1.98,3.01,1.98,17.1,0.02,1490.0
38.0,Male,45.17,1.68,192.8,143.82,58.03,1.01,727.2,Yoga,21.507225778524294,2.42,3.0,2.0,16.0,0.01,1285.0
45.6,Male,60.93,1.71,181.15,153.22,61.07,1.68,1308.38,Yoga,20.750524273153495,2.7,4.0,2.98,20.84,-0.01,1656.0
25.06,Female,58.97,1.51,184.9,160.82,53.92,1.63,2330.9,HIIT,25.74437531376967,2.7,4.98,3.0,25.86,0.02,1765.0
24.52,Male,59.68,1.5,198.92,132.49,59.86,1.26,907.2,Yoga,29.441471270516967,1.99,3.02,2.0,26.52,3.01,1744.0
40.71,Female,77.31,1.76,162.02,161.79,71.17,1.26,1664.59,HIIT,27.567529180879806,2.21,3.99,2.01,24.96,-0.01,2088.0
25.83,Male,76.94,1.79,176.96,156.22,73.28,1.18,850.31,Yoga,25.356006062559622,2.67,2.97,2.01,24.01,0.02,2140.0
19.96,Female,124.83,1.82,193.82,144.83,62.9,1.25,1200.0,Cardio,34.200593147550684,3.2,2.99,2.0,37.69,-0.01,3298.0
50.36,Female,89.74,1.68,181.65,138.93,74.07,1.8,2104.38,Strength,31.40107006761219,3.49,4.97,2.99,31.8,-0.03,2477.0
21.93,Female,51.02,1.59,196.82,139.07,66.26,1.27,913.64,Yoga,21.93775985693407,1.78,2.98,1.99,20.18,-0.01,1162.0
26.35,Male,44.35,1.6,186.49,135.99,60.83,1.07,1059.3,Strength,21.83116042113536,2.0,3.01,1.0,17.32,-0.0,1142.0
53.76,Male,66.57,1.74,195.12,129.04,61.99,1.24,816.17,Yoga,24.91139424196638,2.09,2.03,1.0,21.99,-0.02,1889.0
47.31,Male,128.13,1.65,198.35,156.64,60.03,0.77,676.98,Cardio,35.0,3.52,2.01,1.0,47.06,-0.03,3256.0
48.1,Male,52.38,1.66,174.08,129.68,71.11,0.74,892.96,HIIT,21.608316463989915,1.8,3.0,1.0,19.01,-0.01,1434.0
42.15,Female,63.19,1.71,173.17,168.93,61.78,1.42,1363.2,Cardio,21.116990351830317,1.79,2.98,2.0,21.61,0.02,1664.0
55.16,Male,85.03,1.79,178.28,121.92,51.89,1.18,1274.4,Strength,27.425685674073968,2.4,3.01,2.0,26.54,-0.01,2239.0
21.97,Female,78.2,1.52,173.46,165.69,74.03,1.45,1915.6,HIIT,35.0,2.32,3.03,2.01,33.85,-0.0,2014.0
50.93,Male,48.56,1.77,198.9,154.92,74.28,1.46,1763.39,HIIT,16.41514123666017,3.5,1.99,1.0,15.5,4.01,1273.0
48.13,Male,128.96,1.61,192.76,166.89,62.29,1.05,1388.31,HIIT,35.0,2.86,4.0,2.02,49.75,1.02,3502.0
21.08,Female,76.47,1.65,179.75,154.38,61.78,1.15,1243.04,Strength,25.580966982814658,1.7,3.02,2.01,28.09,-0.02,1990.0
51.97,Female,64.97,1.51,164.26,164.98,68.18,1.83,1904.66,Cardio,27.8763163697245,2.69,3.94,3.01,28.49,0.05,1810.0
55.85,Female,125.55,1.8,188.67,131.5,73.09,1.25,899.25,Yoga,35.0,2.69,3.98,1.99,38.75,-0.03,3379.0
56.11,Female,129.59,1.95,160.03,129.03,65.95,1.0,992.7,Strength,30.889717389995134,3.5,2.01,1.03,34.08,0.01,3405.0
39.8,Female,87.95,1.87,196.1,133.47,53.77,1.95,2029.56,Cardio,25.986953493186835,3.5,5.01,3.01,25.15,0.03,2631.0
22.36,Male,79.5,1.52,172.9,166.08,73.9,1.44,1037.66,Yoga,34.85052795461388,2.3,2.98,2.01,34.41,0.04,2303.0
47.99,Female,115.0,1.86,175.38,141.66,55.96,1.36,1648.59,HIIT,34.537319419443314,3.59,2.99,1.02,33.24,0.02,2850.0
42.13,Male,45.93,1.6,166.06,162.57,63.91,1.31,943.2,Yoga,19.45287802319367,2.6,3.02,2.0,17.94,-0.0,1197.0
54.12,Male,117.99,1.62,172.21,142.92,55.89,1.05,756.63,Yoga,35.0,2.31,3.99,2.01,44.96,0.01,2997.0
37.76,Female,123.05,1.62,160.85,165.14,65.2,1.35,1294.92,Cardio,35.0,2.3,3.98,1.99,46.89,-0.01,3167.0
52.25,Male,48.04,1.86,179.03,129.22,66.88,1.01,727.81,Yoga,17.19466093878296,2.81,2.97,2.01,13.89,0.01,1232.0
52.35,Female,48.21,1.54,197.92,146.77,63.0,1.35,1455.57,Strength,24.702588546812095,1.89,2.99,1.98,20.33,0.05,1454.0
52.48,Male,68.38,1.7,181.16,139.2,56.98,1.06,1019.3,Cardio,23.31218962495238,2.4,4.0,2.02,23.66,-0.01,1745.0
42.19,Male,75.87,1.97,164.89,157.07,65.17,1.14,1233.25,Strength,20.492731693890708,2.6,2.98,2.02,19.55,-0.02,2001.0
21.86,Female,117.31,1.68,171.8,133.89,57.24,1.24,1638.16,HIIT,35.0,2.72,3.01,2.01,41.56,0.02,3092.0
50.68,Male,69.87,1.55,178.09,139.05,54.03,1.4,1230.88,Cardio,31.98879196321306,1.58,2.96,1.0,29.08,0.01,1841.0
41.97,Female,63.7,1.77,182.86,133.89,58.76,1.31,1415.98,Strength,22.257589543906168,3.29,3.02,2.01,20.33,3.01,1711.0
34.79,Female,63.77,1.74,197.75,143.39,71.05,1.03,990.45,Cardio,19.237796604890654,2.72,4.01,2.02,21.06,-0.03,1842.0
18.06,Female,67.86,1.61,181.82,164.17,71.17,0.59,584.63,Strength,27.714369399529147,2.39,3.0,1.01,26.18,0.01,1681.0
31.34,Female,79.72,1.54,183.63,144.05,58.89,1.02,1345.28,HIIT,31.770296617730033,2.28,3.99,1.99,33.61,0.03,2211.0
47.11,Male,45.64,1.93,166.33,159.04,64.97,1.28,1228.8,Cardio,18.957696494741068,1.98,3.02,2.0,12.25,0.01,1321.0
32.98,Male,53.97,1.52,194.32,125.8,73.09,1.01,888.8,Cardio,25.916764456059827,2.29,1.96,1.0,23.36,-0.0,1504.0
25.32,Female,87.72,1.95,182.08,130.77,67.92,1.42,1250.74,Cardio,22.51331517519543,3.0,2.0,1.01,23.07,-0.01,2195.0
47.64,Male,73.46,1.8,172.53,139.96,49.86,1.35,1632.02,HIIT,24.28651784911268,3.69,3.02,1.0,22.67,0.01,2100.0
25.04,Female,123.64,1.99,179.87,121.03,72.15,1.13,1369.79,HIIT,32.75659592908389,2.6,2.99,1.02,31.22,1.01,3553.0
58.08,Male,81.68,1.87,171.07,142.67,55.18,1.57,1634.06,Cardio,23.277759230098304,3.49,3.98,3.01,23.36,-0.06,2206.0
56.47,Female,58.78,1.56,182.19,155.16,57.17,1.25,1352.25,Strength,26.865267901925208,2.6,3.98,2.02,24.15,0.02,1526.0
48.81,Female,87.96,2.0,162.22,127.5,56.19,1.84,1436.3,Yoga,20.576512226777353,3.51,4.04,3.01,21.99,-0.01,2445.0
55.62,Male,45.62,1.73,165.01,129.46,73.11,0.83,547.3,Yoga,18.664045330887863,2.63,3.01,1.0,15.24,1.99,1310.0
30.79,Male,52.81,1.64,182.89,141.18,70.07,0.57,564.81,Strength,19.414217135440815,2.41,2.97,1.01,19.63,-0.03,1527.0
50.72,Female,87.48,1.62,162.63,132.95,71.91,1.57,1839.73,Strength,33.39602332772901,3.5,4.04,3.02,33.33,1.0,2346.0
59.34,Male,90.18,1.72,188.35,151.87,67.29,1.07,706.84,Yoga,34.43511489906528,3.2,2.98,1.01,30.48,0.02,2443.0
54.7,Female,87.91,1.87,191.0,134.19,73.14,1.18,1273.34,Strength,29.536878676566324,2.59,4.0,1.99,25.14,-0.02,2275.0
25.32,Female,95.54,1.9,189.95,159.78,71.83,1.45,1566.0,Strength,28.002439360554476,2.39,4.01,2.0,26.47,0.02,2609.0
41.69,Female,64.12,1.98,172.19,128.13,69.15,1.38,912.46,Yoga,22.939854803975297,3.0,2.01,1.02,16.36,1.99,1713.0
56.24,Male,82.89,1.87,187.32,123.42,74.15,1.51,1177.8,Yoga,27.741907250791797,3.5,5.0,3.0,23.7,-0.01,2317.0
26.11,Male,59.17,1.51,180.82,128.56,71.1,1.71,1997.62,Strength,24.709913658903147,2.7,5.0,2.98,25.95,0.0,1720.0
28.17,Female,86.82,1.76,196.67,121.4,59.89,1.2,1294.92,Strength,27.837538950426985,3.51,3.01,1.99,28.03,1.99,2268.0
54.81,Female,70.58,1.81,179.24,167.22,57.24,1.2,1152.0,Cardio,24.292765003044348,2.1,4.0,2.0,21.54,0.0,2076.0
24.88,Male,81.5,1.61,170.08,159.19,63.19,1.93,2261.57,Strength,32.815225640773825,3.5,4.01,3.02,31.44,0.0,2302.0
29.49,Female,62.8,1.67,164.08,161.82,69.97,1.02,978.38,Cardio,23.232453221630372,2.59,4.01,1.99,22.52,4.0,1988.0
27.81,Female,67.51,1.67,170.89,157.0,74.16,0.61,739.44,HIIT,29.24084031432566,2.28,2.99,1.02,24.21,0.0,1705.0
21.23,Male,88.67,1.6,198.54,121.31,66.74,1.71,2445.3,HIIT,33.32942331676982,3.46,3.99,3.0,34.64,-0.0,2367.0
19.4,Male,72.46,1.75,168.86,139.95,63.98,1.2,1294.92,Strength,26.651197068280112,1.72,4.03,1.99,23.66,0.03,2219.0
37.95,Female,60.89,1.97,176.84,146.07,51.01,1.37,1206.7,Cardio,19.31375175424373,2.8,2.99,1.01,15.69,0.01,1601.0
48.99,Male,57.77,1.99,182.63,160.98,66.83,0.93,614.92,Yoga,20.58587731630516,3.1,3.01,1.02,14.59,-0.03,1509.0
22.57,Male,78.64,1.7,177.27,138.01,65.66,1.36,1470.02,Strength,26.954031771945363,2.11,4.0,2.01,27.21,0.0,2036.0
39.21,Female,55.88,1.6,184.13,151.42,69.05,0.89,882.7,Strength,25.826103841510722,1.99,2.01,1.02,21.83,0.02,1458.0
49.58,Female,58.52,1.79,163.88,131.4,56.21,1.61,1256.77,Yoga,18.5655801587323,2.7,4.01,3.01,18.26,-0.03,1683.0
34.79,Male,102.85,1.94,183.17,158.41,63.94,0.84,553.9,Yoga,27.127819589650127,2.39,1.99,1.0,27.33,0.0,2709.0
34.12,Male,71.5,1.64,170.12,133.55,67.08,1.26,908.71,Yoga,30.427999318373598,2.1,3.97,2.02,26.58,-0.01,1999.0
53.73,Male,71.87,1.86,159.45,147.07,69.85,1.14,1096.22,Cardio,22.677482725957628,2.21,3.0,2.02,20.77,0.04,1981.0
25.95,Male,59.48,1.51,180.98,128.88,71.22,1.71,1999.16,Strength,28.148352740030386,2.67,5.0,2.99,26.09,-0.02,1793.0
41.92,Female,64.18,1.71,173.23,169.02,61.95,1.42,1880.65,HIIT,24.860084576729786,1.79,3.02,2.04,21.95,-0.01,1890.0
47.32,Female,66.86,1.75,198.72,146.07,55.98,1.15,825.93,Yoga,24.647200266494433,2.48,3.0,1.97,21.83,0.04,1812.0
40.12,Male,62.6,1.62,184.91,142.86,71.93,1.3,1575.86,HIIT,20.307362698829532,3.4,2.0,1.02,23.85,-0.02,1643.0
24.94,Male,53.72,1.7,190.5,164.58,56.0,0.59,388.69,Yoga,21.318324789253815,2.09,3.0,1.0,18.59,0.01,1371.0
32.54,Female,78.14,1.66,161.42,155.94,68.83,1.29,928.03,Yoga,29.189049414142197,1.9,3.99,1.99,28.36,-0.03,2059.0
54.16,Female,86.22,1.95,194.95,140.05,63.91,1.16,1021.73,Cardio,23.522557048170356,3.42,2.02,1.01,22.67,-0.02,2167.0
39.04,Female,55.08,1.71,184.33,147.28,59.23,1.93,2757.78,HIIT,23.25537736026455,2.69,4.97,2.99,18.84,0.01,1703.0
59.19,Female,77.63,1.92,179.88,126.72,53.06,0.71,702.9,Strength,22.16118291739352,2.71,2.97,1.0,21.06,0.02,1908.0
30.1,Male,78.98,1.62,180.83,165.85,65.72,1.26,1360.8,Strength,28.15614127923151,2.51,4.01,2.0,30.09,-0.01,2305.0
19.08,Male,57.26,1.87,178.1,137.82,70.02,0.6,395.64,Yoga,22.67805779368443,3.7,3.02,1.0,16.37,0.98,1370.0
31.85,Female,84.46,1.74,195.05,127.38,63.04,1.46,1283.63,Cardio,28.833503862259974,2.08,3.01,1.0,27.9,0.0,2268.0
32.71,Female,53.45,1.66,191.37,129.3,72.03,1.25,825.0,Yoga,22.594430745559787,2.51,2.99,1.0,19.4,-0.04,1408.0
58.96,Female,125.85,1.69,168.61,149.26,67.89,1.24,818.4,Yoga,35.0,2.88,3.01,1.0,44.06,0.01,3296.0
40.03,Female,55.01,1.61,184.02,157.93,63.95,1.56,1217.74,Yoga,21.968551714287937,2.68,4.01,3.01,21.22,0.01,1795.0
33.16,Female,55.31,1.61,160.87,147.18,54.09,1.76,1375.97,Yoga,24.12699673336601,2.7,3.98,3.03,21.34,-0.02,1591.0
25.94,Female,63.5,1.5,194.21,134.67,60.19,1.93,2254.63,Strength,28.46844402293598,2.7,4.99,2.98,28.22,0.01,1763.0
52.49,Male,79.6,1.59,165.98,162.86,59.09,1.38,1820.08,HIIT,33.21378389601119,1.47,2.99,1.99,31.49,-0.04,2087.0
34.37,Female,50.77,1.6,195.07,155.69,58.87,1.04,1371.66,HIIT,20.628340349134024,1.9,4.0,1.99,19.83,-0.05,1455.0
31.07,Male,62.4,1.64,184.1,124.83,50.9,1.54,1201.2,Yoga,24.72791478526364,2.69,4.0,3.0,23.2,-0.0,1836.0
34.11,Male,64.07,1.61,174.11,145.01,61.93,1.75,2047.5,Strength,22.817758137733804,2.7,5.0,3.0,24.72,-0.01,1899.0
23.07,Female,56.81,1.55,179.58,131.95,73.03,1.39,1336.62,Cardio,22.589770549252098,1.85,4.0,2.02,23.65,0.98,1625.0
49.95,Female,89.11,1.68,182.38,139.01,73.87,1.78,1386.26,Yoga,32.51232536394988,3.5,5.0,2.98,31.57,-0.01,2592.0
47.19,Female,61.7,1.54,190.0,131.38,61.06,1.94,2271.55,Strength,25.90386388521706,2.69,4.02,3.01,26.02,-0.02,1835.0
